endpoint,model_name,recall,precision
extreme_os,tabpfn_v2_6,0.8571428571428571,0.8210526315789474
extreme_os,tabpfn_v2_6,0.8571428571428571,0.8297872340425532
extreme_os,tabpfn_v2_6,0.8461538461538461,0.8369565217391305
extreme_os,tabpfn_v2_6,0.8351648351648352,0.8351648351648352
extreme_os,tabpfn_v2_6,0.8351648351648352,0.8444444444444444
extreme_os,tabpfn_v2_6,0.8241758241758241,0.8426966292134831
extreme_os,tabpfn_v2_6,0.8131868131868132,0.8409090909090909
extreme_os,tabpfn_v2_6,0.8021978021978022,0.8390804597701149
extreme_os,tabpfn_v2_6,0.8021978021978022,0.8488372093023255
extreme_os,tabpfn_v2_6,0.7912087912087912,0.8470588235294118
extreme_os,tabpfn_v2_6,0.7802197802197802,0.8452380952380952
extreme_os,tabpfn_v2_6,0.7692307692307693,0.8433734939759037
extreme_os,tabpfn_v2_6,0.7582417582417582,0.8414634146341463
extreme_os,tabpfn_v2_6,0.7582417582417582,0.8518518518518519
extreme_os,tabpfn_v2_6,0.7472527472527473,0.85
extreme_os,tabpfn_v2_6,0.7362637362637363,0.8481012658227848
extreme_os,tabpfn_v2_6,0.7252747252747253,0.8461538461538461
extreme_os,tabpfn_v2_6,0.7142857142857143,0.8441558441558441
extreme_os,tabpfn_v2_6,0.7032967032967034,0.8421052631578947
extreme_os,tabpfn_v2_6,0.6923076923076923,0.84
extreme_os,tabpfn_v2_6,0.6813186813186813,0.8378378378378378
extreme_os,tabpfn_v2_6,0.6813186813186813,0.8493150684931506
extreme_os,tabpfn_v2_6,0.6703296703296703,0.8472222222222222
extreme_os,tabpfn_v2_6,0.6593406593406593,0.8450704225352113
extreme_os,tabpfn_v2_6,0.6593406593406593,0.8571428571428571
extreme_os,tabpfn_v2_6,0.6483516483516484,0.855072463768116
extreme_os,tabpfn_v2_6,0.6373626373626373,0.8529411764705882
extreme_os,tabpfn_v2_6,0.6373626373626373,0.8656716417910447
extreme_os,tabpfn_v2_6,0.6263736263736264,0.8636363636363636
extreme_os,tabpfn_v2_6,0.6153846153846154,0.8615384615384616
extreme_os,tabpfn_v2_6,0.6043956043956044,0.859375
extreme_os,tabpfn_v2_6,0.5934065934065934,0.8571428571428571
extreme_os,tabpfn_v2_6,0.5824175824175825,0.8548387096774194
extreme_os,tabpfn_v2_6,0.5714285714285714,0.8524590163934426
extreme_os,tabpfn_v2_6,0.5604395604395604,0.85
extreme_os,tabpfn_v2_6,0.5604395604395604,0.864406779661017
extreme_os,tabpfn_v2_6,0.5494505494505495,0.8620689655172413
extreme_os,tabpfn_v2_6,0.5384615384615384,0.8596491228070176
extreme_os,tabpfn_v2_6,0.5274725274725275,0.8571428571428571
extreme_os,tabpfn_v2_6,0.5164835164835165,0.8545454545454545
extreme_os,tabpfn_v2_6,0.5164835164835165,0.8703703703703703
extreme_os,tabpfn_v2_6,0.5054945054945055,0.8679245283018868
extreme_os,tabpfn_v2_6,0.5054945054945055,0.8846153846153846
extreme_os,tabpfn_v2_6,0.5054945054945055,0.9019607843137255
extreme_os,tabpfn_v2_6,0.5054945054945055,0.92
extreme_os,tabpfn_v2_6,0.5054945054945055,0.9387755102040817
extreme_os,tabpfn_v2_6,0.4945054945054945,0.9375
extreme_os,tabpfn_v2_6,0.4835164835164835,0.9361702127659575
extreme_os,tabpfn_v2_6,0.4725274725274725,0.9347826086956522
extreme_os,tabpfn_v2_6,0.4725274725274725,0.9555555555555556
extreme_os,tabpfn_v2_6,0.46153846153846156,0.9545454545454546
extreme_os,tabpfn_v2_6,0.45054945054945056,0.9534883720930233
extreme_os,tabpfn_v2_6,0.43956043956043955,0.9523809523809523
extreme_os,tabpfn_v2_6,0.42857142857142855,0.9512195121951219
