scope,cancer,endpoint,repeat,fold,seed,n_total,n_train,n_validation,n_test,class_1_train,class_1_validation,class_1_test,patient_overlap_train_test,feature_candidates,features_selected,feature_selection,selected_features_path,train_path,train_metadata_path,validation_path,validation_metadata_path,test_path,test_metadata_path
per_cancer,BRCA,extreme_os,3,1,42,268,171,43,54,44,13,14,0,279056,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_01/test_metadata.csv
per_cancer,BRCA,extreme_os,3,2,42,268,172,43,53,46,16,9,0,279056,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_02/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_02/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_02/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_02/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_02/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_02/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_02/test_metadata.csv
per_cancer,BRCA,extreme_os,3,3,42,268,172,43,53,42,15,14,0,279056,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_03/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_03/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_03/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_03/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_03/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_03/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_03/test_metadata.csv
per_cancer,BRCA,extreme_os,3,4,42,268,171,43,54,42,9,20,0,279056,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_04/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_04/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_04/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_04/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_04/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_04/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_03_fold_04/test_metadata.csv
per_cancer,BRCA,extreme_os,4,0,42,268,171,43,54,42,12,17,0,279056,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_00/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_00/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_00/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_00/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_00/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_00/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_00/test_metadata.csv
per_cancer,BRCA,extreme_os,4,1,42,268,171,43,54,42,15,14,0,279056,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_01/test_metadata.csv
per_cancer,BRCA,extreme_os,4,2,42,268,172,43,53,48,13,10,0,279056,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_02/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_02/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_02/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_02/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_02/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_02/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_02/test_metadata.csv
per_cancer,BRCA,extreme_os,4,3,42,268,172,43,53,48,11,12,0,279056,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_03/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_03/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_03/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_03/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_03/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_03/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_03/test_metadata.csv
per_cancer,BRCA,extreme_os,4,4,42,268,171,43,54,42,11,18,0,279056,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_04/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_04/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_04/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_04/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_04/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_04/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/BRCA/repeat_04_fold_04/test_metadata.csv
per_cancer,HNSCC,extreme_os,0,0,42,244,156,39,49,135,34,41,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_00/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_00/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_00/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_00/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_00/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_00/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_00/test_metadata.csv
per_cancer,HNSCC,extreme_os,0,1,42,244,156,39,49,134,33,43,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_01/test_metadata.csv
per_cancer,HNSCC,extreme_os,0,2,42,244,156,39,49,132,37,41,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_02/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_02/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_02/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_02/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_02/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_02/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_02/test_metadata.csv
per_cancer,HNSCC,extreme_os,0,3,42,244,157,39,48,132,37,41,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_03/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_03/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_03/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_03/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_03/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_03/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_03/test_metadata.csv
per_cancer,HNSCC,extreme_os,0,4,42,244,156,39,49,133,33,44,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_04/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_04/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_04/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_04/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_04/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_04/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_00_fold_04/test_metadata.csv
per_cancer,HNSCC,extreme_os,1,0,42,244,156,39,49,133,37,40,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_00/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_00/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_00/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_00/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_00/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_00/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_00/test_metadata.csv
per_cancer,HNSCC,extreme_os,1,1,42,244,156,39,49,133,34,43,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_01/test_metadata.csv
per_cancer,HNSCC,extreme_os,1,2,42,244,156,39,49,130,35,45,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_02/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_02/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_02/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_02/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_02/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_02/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_02/test_metadata.csv
per_cancer,HNSCC,extreme_os,1,3,42,244,157,39,48,134,32,44,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_03/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_03/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_03/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_03/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_03/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_03/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_03/test_metadata.csv
per_cancer,HNSCC,extreme_os,1,4,42,244,156,39,49,137,35,38,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_04/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_04/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_04/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_04/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_04/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_04/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_01_fold_04/test_metadata.csv
per_cancer,HNSCC,extreme_os,2,0,42,244,156,39,49,133,35,42,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_00/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_00/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_00/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_00/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_00/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_00/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_00/test_metadata.csv
per_cancer,HNSCC,extreme_os,2,1,42,244,156,39,49,133,37,40,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_01/test_metadata.csv
per_cancer,HNSCC,extreme_os,2,2,42,244,157,39,48,132,33,45,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_02/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_02/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_02/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_02/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_02/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_02/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_02/test_metadata.csv
per_cancer,HNSCC,extreme_os,2,3,42,244,156,39,49,131,36,43,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_03/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_03/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_03/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_03/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_03/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_03/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_03/test_metadata.csv
per_cancer,HNSCC,extreme_os,2,4,42,244,156,39,49,135,35,40,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_04/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_04/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_04/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_04/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_04/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_04/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_02_fold_04/test_metadata.csv
per_cancer,HNSCC,extreme_os,3,0,42,244,156,39,49,132,34,44,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_00/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_00/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_00/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_00/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_00/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_00/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_00/test_metadata.csv
