rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_RBMY1E,methylation_gene__GENE_ZNF33B,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_RBMY1A1,methylation_gene__GENE_NDUFB8,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_FRY,rnaseq_gene__GENE_SCARNA23,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_TSPY2,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_CST8,methylation_gene__GENE_CASP6,methylation_gene__GENE_ZNF787,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_RBMY2FP,methylation_gene__GENE_USP14,rnaseq_gene__GENE_TSPY4,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_ZNF721;PIGG,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_PNN,methylation_gene__GENE_EXT1,methylation_gene__GENE_BID,methylation_gene__GENE_YJU2B,methylation_gene__GENE_ACPL2,methylation_gene__GENE_SORBS1,methylation_gene__GENE_NDE1;KIAA0430,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_RSPH3,methylation_gene__GENE_CNP,rnaseq_gene__GENE_OR2T27,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_LASS5,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_SCARNA18,rnaseq_gene__GENE_CDY1B,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_ADAR,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SULT6B1,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_B2M,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_PPP2R5D,rnaseq_gene__GENE_MYL1,methylation_gene__GENE_H3F3B,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_RBMY1F,methylation_gene__GENE_RGS2,methylation_gene__GENE_GMCL1,methylation_gene__GENE_ASCC1;C10ORF104,methylation_gene__GENE_NT5C3L,methylation_gene__GENE_INPP5A,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_TNKS2,methylation_gene__GENE_ZNF444,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_CCNG1,methylation_gene__GENE_ADK;AP3M1,methylation_gene__GENE_ZNF563,rnaseq_gene__GENE_CPS1-IT1,cnv_log2__GENE_RLIM,methylation_gene__GENE_QTRT1,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_PLEKHB2,methylation_gene__GENE_ENTPD6,methylation_gene__GENE_ARPC1A,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_AP2B1,methylation_gene__GENE_ASAH1,rnaseq_gene__GENE_SSX3,rnaseq_gene__GENE_OTUD6A,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_GSR,methylation_gene__GENE_NRCAM,rnaseq_gene__GENE_OR2W5,methylation_gene__GENE_ACTR1A;SUFU,rnaseq_gene__GENE_S100G,cnv_log2__GENE_SLC16A2,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_TOR1A,methylation_gene__GENE_PMS1;ORMDL1,target
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,-0.08983373,-0.050053358,-0.030400895,-0.30901062,-0.030400895,-0.07355285,-0.044386145,-0.39263624,-0.04061949,-0.16951889,-0.059112195,-0.078748696,-0.33511427,-0.061702468,-0.11420005,-0.15146537,-0.079756424,-0.15728451,-0.078358516,-0.039873518,0.2498079,-0.035875507,-0.2688414,-0.054831173,-0.22294512,-0.08455083,-0.08018388,-0.08354968,-0.52450264,-0.36812297,0.37805736,0.15375695,-0.4043529,-0.082782164,-0.082764626,-0.21529208,-0.603007,-0.2691649,-0.050521668,-0.35929123,-0.17777564,-0.15413386,-0.100127526,-0.030400895,-0.13260743,0.043381333,-0.070756495,-0.1383598,-0.3551953,-0.5244429,-0.08408102,-0.55358535,-0.15378062,-0.4556771,-0.13425067,-0.067629814,-0.030400896,-0.21121356,-0.32373482,-0.8077346,-0.22498439,-0.3305687,0.01652815,-0.04597636,-0.19505376,-0.033905465,-0.001439049,-0.06199569,-0.5116445,0.15242212,0.03956168,-0.30789682,-0.114638045,-0.054884955,-0.035949927,-0.08156231,-0.27289528,-0.15443131,-0.6439859,0.031130504,-0.3746365,-0.26138425,-0.17225634,-0.1489025,0.97180265,-0.5087485,-0.2835566,-0.14741206,-0.52960485,-0.08322376,-0.06296388,-0.19803743,-0.5925444,-0.50694835,0
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,0.36251953,-0.050053358,-0.030400895,0.10278172,-0.030400895,-0.07355285,-0.044386145,1.7126613,-0.04061949,-0.16951889,-0.0149379065,-0.078748696,0.22509305,-0.061702468,0.36917222,-0.15146537,0.74227077,0.13066988,-0.078358516,-0.039873518,-1.3403467,-0.035875507,0.25559837,-0.054831173,0.06874004,0.49016872,-0.052819435,0.8855429,-0.08691683,-0.34628937,-0.21266054,0.55313504,-0.032769494,1.6682059,-0.082764626,-0.21529208,0.5439742,0.72564155,-0.050521668,0.1719312,0.5222932,0.08282957,-0.100127526,-0.030400895,1.3749489,0.38233203,-0.070756495,-0.1383598,0.50054103,0.46765694,-0.08408102,0.32017544,-0.15378062,0.97138447,0.18986614,-0.067629814,-0.030400896,-0.3375314,0.10030373,1.5487697,-0.26247665,0.63208455,-0.046774484,-0.04597636,0.056751207,0.20218502,0.29363608,-0.111776814,0.22823094,0.15569213,-0.15632546,0.14198336,-0.114638045,-0.62051487,-0.15829565,-0.08156231,1.0037426,-0.064584725,1.0343846,0.38805804,-0.29860222,0.507009,-0.17225634,-0.1489025,0.09068751,0.047919635,0.4212519,-0.14741206,-0.029847153,-0.36230543,-0.6279337,0.18900263,3.6787407,0.58007973,0
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,0.7573232,-0.050053358,-0.030400895,-0.0017254831,-0.030400895,-0.07355285,-0.044386145,-0.10702037,-0.04061949,-0.16951889,-0.060886107,-0.078748696,11.30195,-0.061702468,-0.37753782,-0.15146537,-0.32305256,0.13460772,-0.078358516,-0.039873518,-1.2293385,-0.035875507,-0.75862277,-0.054831173,-0.17574942,-0.4315256,-0.10242443,-0.321585,-0.22772121,-0.039607506,-0.18333894,-0.53643084,-0.32082248,-0.7145007,-0.082764626,-0.21529208,1.0270066,-0.27622852,-0.050521668,-0.23858298,0.50106984,0.63501596,-0.100127526,-0.030400895,-0.17467475,-0.20929477,-0.070756495,-0.1383598,-0.36834615,-0.2592788,4.348519,-0.7602935,-0.15378062,-0.9312256,-0.24418618,-0.067629814,-0.030400896,0.94298923,-0.7622545,0.17795114,-0.23482652,0.49654546,-0.10202171,-0.04597636,-0.027376527,-0.425811,-0.29251117,-0.6532703,-0.8260926,-0.21533453,-0.7155886,-0.3662349,-0.114638045,-0.5738115,-0.21438271,-0.08156231,-0.4094391,-0.7879457,7.231721,0.09253609,-0.8647787,-0.57419395,-0.17225634,-0.1489025,-0.55302715,-0.28358695,-0.5696648,-0.14741206,-0.72396624,1.363558,-0.58128476,-0.53189266,-0.49411315,0.19312955,0
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,0.2877396,-0.050053358,-0.030400895,0.11874911,-0.030400895,-0.07355285,-0.044386145,1.7254668,-0.04061949,-0.16951889,-0.031705793,-0.078748696,-0.12482636,-0.061702468,0.5660756,-0.15146537,0.44780117,-0.28842595,-0.078358516,-0.039873518,-1.5411706,-0.035875507,0.4838914,-0.054831173,0.120903336,-0.1467481,-0.2267882,-0.11953911,-0.030017987,2.1222646,-0.55428547,0.07514969,-0.17925905,2.697158,-0.082764626,-0.21529208,0.12508315,0.3778134,-0.050521668,-0.16932994,-0.07830734,0.13479206,-0.100127526,-0.030400895,0.58506733,-0.17743446,-0.070756495,-0.1383598,-0.030723203,0.5298677,-0.08408102,-0.15056632,-0.15378062,0.770399,-0.0175431,-0.067629814,-0.030400896,-0.43879527,0.4898852,0.503023,-0.16519374,0.5234465,-0.24771999,-0.04597636,0.04880662,0.023454482,0.28694445,-0.28142434,1.4956278,-0.124692105,0.18158396,-0.1531248,-0.114638045,-0.5271081,0.2988376,-0.08156231,0.38767183,-0.36709192,-0.061685175,0.029345771,-0.95538217,0.16348128,-0.17225634,-0.1489025,-0.6410997,0.191568,-0.43530872,-0.14741206,0.034412183,-0.36230543,-0.53463584,0.1442281,1.3860604,0.33821413,0
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,0.0064118207,-0.050053358,-0.030400895,-0.060037877,-0.030400895,-0.07355285,-0.044386145,-0.72401893,-0.04061949,-0.16951889,-0.049154293,-0.078748696,-0.10699205,-0.061702468,-0.29999316,-0.15146537,0.085976444,-0.12742059,-0.078358516,-0.039873518,0.42523205,-0.035875507,-0.38827622,-0.054831173,0.05023879,-0.1103046,-0.09256683,-0.09491042,-0.32791457,-0.16986603,0.2348022,0.14783008,-0.21369404,-0.18691657,-0.082764626,-0.21529208,-1.1790572,-0.4092616,-0.050521668,-0.28511497,0.20107533,-0.09861161,-0.100127526,-0.030400895,-0.59470075,-0.2026626,-0.070756495,-0.1383598,-0.54498893,-0.09573551,-0.08408102,-0.341802,-0.15378062,-0.5022126,-0.11793012,-0.067629814,-0.030400896,-0.41988963,0.026224671,0.46982527,-0.13444187,-0.3722028,-0.3764361,-0.04597636,0.045498658,0.12659532,-0.39293543,0.14386952,-0.14777373,-0.20448086,-0.1554678,-0.17149137,-0.114638045,18.398142,-0.21790557,-0.08156231,-0.061923422,-0.26223734,-0.16611697,0.08255651,-0.7761711,-0.20481707,-0.17225634,-0.1489025,-0.10689843,0.0073288027,-0.077206135,-0.14741206,0.14958274,-0.36230543,18.368526,0.09277774,-0.5323388,-0.7270316,0
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,0.03376519,-0.050053358,-0.030400895,-0.0682051,-0.030400895,-0.07355285,-0.044386145,-0.93127537,-0.04061949,3.2942302,0.20007135,-0.078748696,0.1972918,-0.061702468,0.16519323,-0.15146537,0.0005123598,-0.139302,-0.078358516,-0.039873518,0.059853904,-0.035875507,0.2005133,-0.054831173,-0.1315473,0.8380095,-0.25892627,0.20091891,-0.065031834,-0.00637826,0.18071282,0.2539531,-0.6832768,-0.10356528,-0.082764626,-0.21529208,-0.11317847,0.09886609,-0.050521668,-0.30078906,-0.22522138,0.048026554,-0.100127526,-0.030400895,-0.2596794,-0.11662328,-0.070756495,-0.1383598,-0.29679316,-0.101021424,-0.08408102,0.11244381,-0.15378062,-0.31499588,-0.110856086,-0.067629814,-0.030400896,-0.3775186,-0.014430628,-0.18947348,-0.1068217,-0.48979366,-0.3178976,-0.04597636,-0.009091972,0.13361889,0.057106446,-0.18395336,0.04135339,-0.23564863,-0.27049214,-0.25711036,-0.114638045,0.23052461,-0.028701399,-0.08156231,-0.04437359,-0.04999943,-0.3524776,0.09267687,-0.61111265,-0.23147827,-0.17225634,-0.1489025,-0.059170716,0.18768485,1.03983,-0.14741206,0.3161811,-0.36230543,0.2221126,-0.09950205,-0.5622129,-0.55515593,0
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,0.4468623,-0.050053358,-0.030400895,-0.14231634,-0.030400895,-0.07355285,-0.044386145,-0.194181,-0.04061949,-0.16951889,0.20579882,-0.078748696,0.47394755,-0.061702468,0.052703742,-0.15146537,0.43590158,-0.107428595,-0.078358516,-0.039873518,0.31690204,-0.035875507,-0.32200626,-0.054831173,0.25819314,-0.34887716,-0.12243703,0.007367636,0.007341145,0.60485476,-0.017169965,-0.1129001,0.3746368,-0.5232041,-0.082764626,-0.21529208,0.1780255,-0.22943749,-0.050521668,-0.26019987,0.30994874,-0.22973219,-0.100127526,-0.030400895,0.67624605,-0.11418386,-0.070756495,-0.1383598,-0.3014543,-0.20415233,-0.08408102,0.42674682,-0.15378062,-0.49840936,-0.02996268,-0.067629814,-0.030400896,-0.44236207,-0.32165173,-0.16480374,-0.12776852,-0.14678673,-0.024001459,-0.04597636,0.14968835,-0.18819077,-0.0017943276,0.11032709,-0.30503193,-0.21702975,-0.5945622,-0.124980465,-0.114638045,0.012575491,-0.14004938,-0.08156231,-0.49908584,-0.3658287,-0.3982211,-0.10281924,0.34178305,-0.1126823,-0.17225634,-0.1489025,0.46780708,-0.21794175,-0.43270767,-0.14741206,-0.3152524,-0.36230543,0.004417836,0.06615979,-0.4566828,0.02079026,0
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,0.042880148,-0.050053358,-0.030400895,-0.08063465,-0.030400895,-0.07355285,-0.044386145,-0.104867294,-0.04061949,-0.16951889,0.21113272,-0.078748696,-0.41223714,-0.061702468,2.1349769,-0.15146537,-0.24423563,0.14633788,-0.078358516,-0.039873518,0.51555926,-0.035875507,0.018349981,-0.054831173,-0.22706947,0.80163074,-0.1351865,0.3106816,-0.07029926,-0.09216997,0.10017898,0.09921657,-0.5332548,-0.028558318,-0.082764626,-0.21529208,0.080138065,0.07883385,-0.050521668,-0.3182237,-0.3272218,0.16977105,-0.100127526,-0.030400895,0.21376117,0.0037201035,-0.070756495,-0.1383598,-0.052684814,0.00062136457,-0.08408102,0.92652285,-0.15378062,-0.5109535,-0.08150291,-0.067629814,-0.030400896,-0.43419293,0.15341124,-0.26442966,-0.16254625,-0.57520807,-0.28974098,-0.04597636,-0.004438352,-0.19453636,-0.122184716,-0.10082372,-0.09517903,-0.11919022,-0.020525653,-0.085571624,-0.114638045,-0.4544584,0.045025077,-0.08156231,0.017311856,0.1331523,-0.07913561,-0.0043829074,-0.47602624,-0.45840287,-0.17225634,-0.1489025,0.07703806,-0.16377845,-0.330435,-0.14741206,-0.21377346,-0.36230543,-0.46207094,-0.027639547,-0.38330004,-0.6628049,0
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,-0.2737917,-0.050053358,-0.030400895,-0.15098244,-0.030400895,-0.07355285,-0.044386145,-0.55113506,-0.04061949,-0.16951889,0.23947203,-0.078748696,-0.22452582,-0.061702468,-0.110743605,-0.15146537,-0.26379484,-0.31641015,-0.078358516,-0.039873518,-0.26434556,-0.035875507,-0.08801439,-0.054831173,-0.20700943,-0.14783455,0.12611857,-0.05663071,-0.27183703,-0.17781104,0.06799006,1.3134263,-0.16024333,-0.48830163,-0.082764626,0.9154198,0.39375752,0.06522823,-0.050521668,-0.34829107,-0.22688214,0.38651067,-0.100127526,-0.030400895,-0.13326675,0.24792914,-0.070756495,-0.1383598,0.06177704,0.2637259,-0.08408102,-0.26900527,-0.15378062,-0.54120934,0.07255538,-0.067629814,-0.030400896,0.08526085,-0.09157424,-0.46715707,-0.18142585,-0.17735653,-0.06274933,-0.04597636,-0.06197049,-0.015853476,0.15812694,-0.27971253,-0.45394754,-0.21648754,0.09870579,0.79223436,-0.114638045,0.064468145,-0.19654696,-0.08156231,-0.36107525,0.39278573,-0.16182953,0.0073902803,0.1831352,-0.23489569,-0.17225634,-0.1489025,3.5759378e-05,0.07862628,0.21788333,-0.14741206,0.7600757,-0.36230543,0.056249928,0.13155429,-0.65478754,-0.1391966,0
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,-0.15343092,-0.050053358,-0.030400895,-0.14879756,-0.030400895,-0.07355285,-0.044386145,1.0146129,-0.04061949,-0.16951889,-0.23794094,-0.078748696,-0.40737092,-0.061702468,-0.24222682,-0.15146537,-0.23145874,-0.23377754,-0.078358516,-0.039873518,-1.3571495,-0.035875507,0.028209334,-0.054831173,-0.18957584,0.9046082,0.010252437,-0.10052641,0.08715018,1.5539066,-0.85186565,-0.51295525,-0.47377542,0.30275786,-0.082764626,-0.21529208,0.3885279,-0.24600998,-0.050521668,0.5345004,-0.04877354,0.13537665,-0.100127526,-0.030400895,-0.19889286,-0.05891986,-0.070756495,-0.1383598,0.08598635,0.29685843,-0.08408102,-0.33263057,-0.15378062,1.6895615,-0.03245674,-0.067629814,-0.030400896,-0.46212772,0.017474147,0.16513538,-0.22262952,-0.46145076,-0.13434054,-0.04597636,-0.14235143,-0.4383394,-0.081456736,-0.5103801,-0.0038619237,-0.12844858,-0.518608,-0.35120267,-0.114638045,0.038521815,-0.21889672,-0.08156231,-0.0009576017,-0.5165332,-0.22199261,-0.014468799,-0.82884526,-0.34565362,-0.17225634,-0.1489025,-0.5669335,-0.83861613,-0.34676075,-0.14741206,0.0102874525,-0.12320682,0.030333878,-0.090260126,2.980097,0.09267591,0
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,-0.13459851,-0.050053358,-0.030400895,-0.10040926,-0.030400895,-0.07355285,-0.044386145,1.0134591,-0.04061949,-0.16951889,-0.39882332,-0.078748696,-0.34346402,-0.061702468,-0.2267507,-0.15146537,-0.28248468,0.2085384,-0.078358516,-0.039873518,0.96006536,-0.035875507,-0.087584004,-0.054831173,-0.08775855,-0.32050785,-0.24611151,-0.27246457,-0.05501079,-0.53864956,-0.68489975,-0.37739304,-0.16418746,0.23659141,-0.082764626,-0.21529208,0.06507143,0.30417195,-0.050521668,1.0201597,-0.39419407,0.078471795,-0.100127526,-0.030400895,-0.7808122,-0.13274899,-0.070756495,-0.1383598,-0.13172945,0.13092986,-0.08408102,-0.050303556,-0.15378062,1.200794,-0.110320814,-0.067629814,-0.030400896,-0.4061388,-0.63886225,0.3885081,-0.23199423,-0.5242136,-0.04539483,-0.04597636,-0.34706348,-0.41128436,0.95470124,-0.50500125,0.33034015,0.23477435,-0.05189439,-0.39778867,-0.114638045,-0.07045274,-0.19781898,-0.08156231,0.0764277,-0.38957202,-0.48211926,-0.42767775,-0.4662442,-0.066150606,-0.17225634,-0.1489025,-0.4944084,-0.42240226,-0.27327663,-0.14741206,0.055063825,-0.36230543,-0.078513496,-0.12217037,2.6373756,0.29358056,0
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,0.108073816,-0.050053358,-0.030400895,-0.026398707,-0.030400895,-0.07355285,-0.044386145,-0.58494705,-0.04061949,-0.16951889,-0.24391252,-0.078748696,-0.41121352,-0.061702468,-0.040499687,-0.15146537,0.08595195,-0.2294229,-0.078358516,-0.039873518,0.38436082,-0.035875507,0.07537639,-0.054831173,-0.12391132,0.57273436,0.05021662,-0.043118745,-0.11362622,-0.3555495,0.03402713,0.21670233,-0.40926367,-0.15370333,9.786489,-0.21529208,-0.54995227,0.22415966,-0.050521668,-0.24607451,-0.071356334,-0.29720557,-0.100127526,-0.030400895,-0.6575783,-0.014997536,-0.070756495,-0.1383598,-0.15065755,-0.031321913,-0.08408102,0.41231263,-0.15378062,-0.4081392,-0.102803364,-0.067629814,-0.030400896,-0.14985166,0.13757135,0.52053887,-0.17329343,-0.5353601,-0.24527968,-0.04597636,0.04226696,0.071891494,0.23487812,-0.12630296,0.11082349,-0.086346805,0.07773332,0.06247846,-0.114638045,-1.1031165,-0.040834643,-0.08156231,0.04267565,0.36924636,-0.5495139,0.18872815,-0.2778221,-0.32103544,-0.17225634,-0.1489025,1.317298,-0.115505,-0.22415066,-0.14741206,-0.047707926,-0.36230543,-1.109972,0.01330519,-0.5130892,-0.83119345,0
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,-0.2901775,-0.050053358,-0.030400895,-0.52672064,-0.030400895,-0.07355285,-0.044386145,-0.21892586,-0.04061949,-0.16951889,-0.28619835,-0.078748696,-0.22823946,-0.061702468,-0.08073416,-0.15146537,-0.14568378,-0.6348589,-0.078358516,-0.039873518,0.43861857,-0.035875507,-0.39446342,-0.054831173,-0.36186633,-0.51403224,0.21707112,-0.18742833,-0.32383862,-0.23578817,-0.1600142,-0.26657727,-0.20653637,-1.0648994,-0.082764626,-0.21529208,-0.02392487,0.01741562,-0.050521668,-0.30784687,-0.33846596,-0.6377753,-0.100127526,-0.030400895,0.37951642,-0.13009341,-0.070756495,-0.1383598,-0.7735097,-0.6425531,-0.08408102,-0.41781363,-0.15378062,-0.7041762,-0.47013256,-0.067629814,-0.030400896,-0.50049704,-0.20733392,-0.52749,-0.24662913,0.4782335,-0.005668047,-0.04597636,-0.02352712,-0.121703,-0.51804036,-0.52918065,0.049760975,-0.17889164,-0.58758324,-0.35034096,-0.114638045,-1.5442041,-0.26594788,-0.08156231,-0.6466944,-0.41419882,-0.2835577,-0.34392762,0.068069525,-0.028963456,-0.17225634,-0.1489025,-0.37343943,-0.9436496,-0.5048295,-0.14741206,-0.11388527,-0.36230543,1.5852964,-0.35504454,-0.38082328,-0.14497863,1
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,0.35096186,-0.050053358,-0.030400895,-0.1269067,-0.030400895,-0.07355285,-0.044386145,-0.5356813,-0.04061949,-0.16951889,-0.15301347,-0.078748696,-0.30146244,-0.061702468,-0.12624273,-0.15146537,-0.030406632,-0.30166644,-0.078358516,-0.039873518,-0.8654208,-0.035875507,-0.077427566,-0.054831173,-0.35314685,0.0016892387,0.2780669,-0.103824206,-0.4757808,0.29734465,-0.27214375,-0.29034474,0.0044021495,-0.8070817,-0.082764626,-0.21529208,0.18586968,-0.23107295,-0.050521668,-0.20622908,-0.3498107,-0.3577463,-0.100127526,-0.030400895,0.83268493,-0.23155442,-0.070756495,6.8432994,-0.4039672,-0.23734337,-0.08408102,0.008213236,-0.15378062,0.2757422,-0.26035058,-0.067629814,-0.030400896,-0.51045305,-0.36127192,-0.3073888,-0.19819826,-0.13212484,-0.0402861,-0.04597636,-0.17636956,-0.012125689,-0.056261767,-0.6104496,-0.70775783,0.06571905,-0.18694517,-0.06226156,-0.114638045,2.6798577,-0.3100088,-0.08156231,-0.3382711,-0.65060693,-0.5125954,-0.03551597,-0.02854059,-0.4057869,-0.17225634,-0.1489025,-0.29520258,-0.19227144,-0.39502043,-0.14741206,-0.66420406,-0.36230543,2.6685872,-0.059581794,-0.4037574,0.44507948,1
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,-0.32584432,-0.050053358,-0.030400895,-0.25953105,-0.030400895,-0.07355285,-0.044386145,-0.4774786,-0.04061949,-0.16951889,-0.29285726,-0.078748696,-0.055570386,-0.061702468,-0.170967,-0.15146537,-0.23536934,0.12833793,-0.078358516,-0.039873518,-0.34452444,-0.035875507,-0.30633187,-0.054831173,-0.31737182,-0.67337245,0.005109314,-0.23930718,-0.5221373,-0.11555327,0.5889195,-0.28590056,0.19419073,-0.9239555,-0.082764626,-0.21529208,0.3365368,-0.29490742,-0.050521668,2.6382782,-0.75601083,-0.38976532,-0.100127526,-0.030400895,0.2949959,-0.057103876,-0.070756495,-0.1383598,-0.16430834,-0.70937383,-0.08408102,-0.38505527,-0.15378062,-0.48474804,-0.08398315,-0.067629814,-0.030400896,-0.5209096,-0.7867006,0.73295975,-0.17461899,-0.181089,0.22141643,-0.04597636,-0.04127892,0.06948502,-0.26226497,-0.40029463,-0.43511516,-0.20507792,-0.24418804,-0.3102324,-0.114638045,-0.35586235,0.016166082,-0.08156231,-0.40026906,-0.7023343,-0.40173697,-0.008378631,-0.04066797,-0.38037863,-0.17225634,3.3074896,-0.48108938,-0.54870206,-0.4909746,-0.14741206,-0.7546336,1.632184,-0.36358997,-0.20870373,-0.083987005,-0.074980766,1
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,-0.5355677,-0.050053358,-0.030400895,-0.36642694,-0.030400895,-0.07355285,-0.044386145,-0.82361495,-0.04061949,-0.16951889,-0.23545986,-0.078748696,-0.026523491,-0.061702468,-0.51786786,-0.15146537,-0.31709948,-0.39096284,-0.078358516,-0.039873518,-0.013223047,-0.035875507,-0.6306178,-0.054831173,-0.1410502,-0.089004904,-0.18907769,-0.12071852,0.29084226,-0.21064939,0.16258703,-0.3380174,-0.31441325,0.07214209,-0.082764626,-0.21529208,-0.40553197,-0.1993056,-0.050521668,0.30077696,-0.2519211,-0.5691341,-0.100127526,-0.030400895,-0.025409432,-0.16793223,-0.070756495,4.4000177,-0.030453453,-0.57670015,-0.08408102,-0.5413637,-0.15378062,-0.135771,-0.25689813,-0.067629814,-0.030400896,2.6309056,-0.2437867,0.05708198,-0.18737622,0.043707132,-0.14369883,-0.04597636,-0.30581683,-0.082147084,-0.35114634,-0.5282988,-0.7229024,-0.31506848,0.042891473,-0.2525823,-0.114638045,-0.3662409,-0.2932385,-0.08156231,-0.25469303,-0.1512312,2.7654738,-0.091459684,0.020389773,0.0033090273,-0.17225634,-0.1489025,-0.5118403,0.2656932,1.4936448,-0.14741206,-0.0034654133,-0.36230543,-0.3739564,-0.26741788,-0.25699872,-0.3094067,0
-0.057666454,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.04756436,-0.19523379,-0.050053358,-0.030400895,0.020710357,-0.030400895,-0.07355285,-0.044386145,-0.4808625,-0.04061949,-0.16951889,0.57441074,-0.078748696,-0.23861778,-0.061702468,-0.27946588,-0.15146537,-0.06598237,0.110157,-0.078358516,-0.039873518,-0.24639933,-0.035875507,0.0030369386,-0.054831173,-0.07421556,-0.03754731,0.037240434,-0.14564985,-0.22035237,0.21899274,0.07396057,0.4037568,0.402489,-0.09746069,-0.082764626,-0.21529208,-0.4371646,-0.29974538,-0.050521668,-0.32421583,-0.018912878,0.2646533,-0.100127526,-0.030400895,0.20859225,-0.03408147,-0.070756495,-0.1383598,0.12324054,-0.2279081,-0.08408102,-0.22540519,-0.15378062,-0.55704933,0.0931205,-0.067629814,-0.030400896,-0.34898263,-0.0032006835,-0.45472825,-0.11607705,-0.15636587,0.03379605,-0.04597636,-0.015043891,0.076500155,0.2966337,0.18239714,-0.031603772,-0.23355386,0.062793195,0.0016056641,-0.114638045,0.25647095,-0.07864853,-0.08156231,-0.14882572,0.63612324,0.13347724,0.14079721,1.0616052,0.2158665,-0.17225634,-0.1489025,0.512041,-0.32888988,-0.34801382,-0.14741206,0.31697193,-0.36230543,0.24802865,0.08006293,-0.41926688,-0.27197427,1
